time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-10-18,282.5,277.5,288.1,6.9,0.0,265.0,4.6,,1019.0,
2020-10-19,279.4,277.5,284.2,2.5,0.0,357.0,3.6,,1024.1,
2020-10-20,281.9,279.2,285.9,4.6,0.0,61.0,4.2,,1021.8,
2020-10-21,283.8,280.9,287.5,16.5,0.0,270.0,3.9,,1020.8,
2020-10-22,289.2,282.0,299.2,44.2,0.0,150.0,4.9,,1015.8,
2020-10-23,286.2,278.1,294.2,16.3,0.0,286.0,6.1,,1014.5,
2020-10-24,278.2,274.8,281.4,0.0,0.0,8.0,4.2,,1025.1,
2020-10-25,280.4,278.8,281.4,0.0,0.0,41.0,5.5,,1022.5,
2020-10-26,276.3,274.2,278.8,1.3,0.0,347.0,4.9,,1024.9,
2020-10-27,275.1,273.8,275.9,2.0,0.0,286.0,2.6,,1025.8,
2020-10-28,278.2,273.1,283.8,0.0,0.0,234.0,3.9,,1018.0,
2020-10-29,279.8,275.3,283.1,0.0,0.0,2.0,6.3,,1013.4,
2020-10-30,275.8,272.0,279.8,0.0,0.0,358.0,3.4,,1025.4,
2020-10-31,280.8,273.1,288.1,0.0,0.0,184.0,5.4,,1021.6,
2020-11-01,277.8,272.5,285.9,0.0,0.0,294.0,8.2,,1020.9,
2020-11-02,277.3,270.9,283.8,0.0,0.0,247.0,5.0,,1025.2,
2020-11-03,285.3,276.4,294.2,0.0,0.0,221.0,4.3,,1018.6,
2020-11-04,289.2,282.5,297.0,0.0,0.0,211.0,5.9,,1018.1,
2020-11-05,289.9,286.4,294.8,0.0,0.0,221.0,5.1,,1019.7,
2020-11-06,289.5,282.5,296.4,0.0,0.0,211.0,4.4,,1020.9,
2020-11-07,289.8,284.2,295.3,0.0,0.0,198.0,4.3,,1020.7,
2020-11-08,292.1,285.3,298.1,0.0,0.0,181.0,3.7,,1021.4,
2020-11-09,294.0,290.3,297.5,0.0,0.0,189.0,5.1,,1016.8,
2020-11-10,292.2,279.8,296.4,23.1,0.0,209.0,8.6,,1007.3,
2020-11-11,277.4,274.8,280.9,0.0,0.0,258.0,4.9,,1017.5,
2020-11-12,279.9,274.8,284.8,0.0,0.0,191.0,3.1,,1019.9,
2020-11-13,276.4,272.0,280.9,0.0,0.0,278.0,3.6,,1021.3,
2020-11-14,276.8,271.4,283.1,9.9,0.0,156.0,5.0,,1014.3,
2020-11-15,279.8,274.2,285.9,1.8,0.0,254.0,10.4,,1002.9,
2020-11-16,277.3,273.1,282.0,0.0,0.0,260.0,5.8,,1018.4,
2020-11-17,275.6,272.0,278.8,0.0,0.0,297.0,4.9,,1031.1,
2020-11-18,279.4,274.8,283.8,0.0,0.0,188.0,5.6,,1028.8,
2020-11-19,286.6,280.3,292.0,0.0,0.0,211.0,8.9,,1015.7,
2020-11-20,286.4,279.2,290.9,0.0,0.0,289.0,5.2,,1023.7,
2020-11-21,279.0,277.0,281.4,0.0,0.0,38.0,3.6,,1032.8,
2020-11-22,278.8,277.5,280.9,1.5,0.0,170.0,2.6,,1024.0,
2020-11-23,277.2,273.8,280.9,0.0,0.0,312.0,2.8,,1026.2,
2020-11-24,277.1,273.8,280.3,11.4,0.0,151.0,4.4,,1020.3,
2020-11-25,280.4,279.8,281.4,9.4,0.0,61.0,3.5,,1008.9,
2020-11-26,279.0,277.0,280.9,0.0,0.0,244.0,4.4,,1016.1,
2020-11-27,277.5,273.8,280.3,0.0,0.0,256.0,3.5,,1019.7,
2020-11-28,277.0,270.9,283.1,0.0,0.0,229.0,4.4,,1020.7,
2020-11-29,278.5,275.3,283.8,0.0,0.0,250.0,5.2,,1015.4,
2020-11-30,273.4,271.4,276.4,0.0,0.0,337.0,8.7,,1016.0,
2020-12-01,271.6,269.8,274.2,0.0,0.0,302.0,4.6,,1019.4,
2020-12-02,274.3,268.8,281.4,0.0,0.0,268.0,3.1,,1026.6,
2020-12-03,275.8,271.4,281.4,0.0,0.0,243.0,5.1,,1020.7,
2020-12-04,276.2,272.5,280.9,0.0,0.0,282.0,4.5,,1014.8,
2020-12-05,274.9,272.0,278.1,0.0,0.0,4.0,2.8,,1021.2,
2020-12-06,274.9,274.2,275.9,0.0,0.0,321.0,1.6,,1018.8,
2020-12-07,275.3,274.2,276.4,0.0,0.0,324.0,1.8,,1018.2,
2020-12-08,274.8,273.8,275.9,0.0,0.0,254.0,4.8,,1017.8,
2020-12-09,277.8,273.1,284.8,0.0,0.0,268.0,2.9,,1012.6,
2020-12-10,280.0,272.5,287.0,0.0,0.0,192.0,2.2,,1015.2,
2020-12-11,278.5,274.8,280.3,21.6,0.0,30.0,5.1,,1013.0,
2020-12-12,277.0,273.1,278.8,26.4,0.0,3.0,6.0,,1008.4,
2020-12-13,273.2,270.3,275.9,0.0,0.0,289.0,3.5,,1021.1,
2020-12-14,271.4,268.8,273.8,0.0,0.0,315.0,5.0,,1024.6,
2020-12-15,270.8,267.5,274.2,0.0,0.0,40.0,4.0,,1027.9,
2020-12-16,272.8,271.4,274.2,0.0,0.0,67.0,3.9,,1017.8,
2020-12-17,273.8,271.4,274.8,0.0,0.0,320.0,2.6,,1021.1,
2020-12-18,272.6,268.8,275.9,0.0,0.0,184.0,4.4,,1025.5,
2020-12-19,277.3,274.2,280.3,0.0,0.0,226.0,4.6,,1016.6,
2020-12-20,275.5,273.1,278.8,0.0,0.0,239.0,4.6,,1012.4,
2020-12-21,277.0,273.8,281.4,0.0,0.0,249.0,6.1,,1006.9,
2020-12-22,276.2,272.5,278.8,0.0,0.0,233.0,4.8,,1019.7,
2020-12-23,281.4,270.3,287.5,2.5,0.0,198.0,9.2,,1003.7,
2020-12-24,264.3,260.9,270.3,0.0,0.0,278.0,7.8,,1010.4,
2020-12-25,264.0,260.3,267.5,0.0,0.0,279.0,6.2,,1015.5,
2020-12-26,269.4,265.9,274.8,0.0,0.0,262.0,3.3,,1015.4,
2020-12-27,275.1,269.2,281.4,0.0,0.0,173.0,4.7,,1009.0,
2020-12-28,272.2,267.5,274.2,0.0,0.0,290.0,5.0,,1025.2,
2020-12-29,269.8,265.3,273.8,7.1,76.0,158.0,3.6,,1031.1,
2020-12-30,272.9,269.8,275.3,6.4,25.0,248.0,6.6,,1015.1,
2020-12-31,269.8,268.1,272.0,0.0,25.0,269.0,1.9,,1026.4,
2021-01-01,272.8,268.8,274.8,7.9,25.0,56.0,5.5,,1017.7,
2021-01-02,274.0,272.0,275.3,0.0,25.0,9.0,3.4,,1017.9,
2021-01-03,273.2,270.3,274.2,1.3,25.0,289.0,2.9,,1016.0,
2021-01-04,270.5,269.2,272.5,0.0,25.0,219.0,3.8,,1016.4,
2021-01-05,273.4,271.4,275.9,0.0,25.0,303.0,2.8,,1020.4,
2021-01-06,274.5,271.4,277.5,0.0,25.0,75.0,2.1,,1028.4,
2021-01-07,275.9,274.8,277.0,0.0,0.0,74.0,4.6,,1028.2,
2021-01-08,274.4,272.5,275.3,0.0,0.0,25.0,5.7,,1025.4,
2021-01-09,273.3,269.8,277.0,0.0,0.0,343.0,3.3,,1026.7,
2021-01-10,271.1,269.2,272.5,0.0,0.0,280.0,2.4,,1028.0,
2021-01-11,269.9,267.5,272.0,0.0,0.0,238.0,5.8,,1025.5,
2021-01-12,272.8,269.8,277.0,0.0,0.0,223.0,4.9,,1019.1,
2021-01-13,275.6,272.5,278.8,0.0,0.0,210.0,4.1,,1010.6,
2021-01-14,275.8,273.8,278.1,4.3,0.0,178.0,4.3,,1001.5,
2021-01-15,274.5,270.9,276.4,0.0,0.0,185.0,3.2,,999.6,
2021-01-16,274.1,270.9,275.9,1.8,0.0,271.0,3.8,,1004.0,
2021-01-17,272.5,270.9,274.2,1.3,0.0,257.0,3.6,,1007.4,
2021-01-18,270.8,268.8,272.0,0.0,0.0,262.0,4.7,,1013.9,
2021-01-19,269.9,266.4,273.8,1.3,25.0,255.0,4.6,,1021.6,
2021-01-20,268.6,263.1,274.8,0.0,25.0,237.0,6.2,,1019.9,
2021-01-21,275.2,272.5,278.8,0.0,0.0,258.0,6.9,,1008.5,
2021-01-22,266.2,262.5,272.5,0.0,0.0,307.0,5.2,,1021.2,
2021-01-23,267.4,261.4,272.5,0.0,0.0,214.0,2.8,,1028.9,
2021-01-24,272.8,270.3,274.8,0.0,0.0,152.0,3.2,,1020.5,
2021-01-25,273.2,272.0,274.2,2.5,51.0,45.0,6.1,,1016.2,
2021-01-26,272.3,269.8,273.8,4.6,102.0,27.0,7.1,,1013.2,
2021-01-27,269.1,263.8,270.9,0.0,102.0,351.0,5.2,,1029.1,
2021-01-28,265.6,261.4,269.8,0.0,102.0,325.0,3.1,,1037.6,
2021-01-29,269.8,265.9,273.1,0.0,76.0,137.0,2.8,,1030.7,
2021-01-30,272.6,271.4,274.2,13.2,229.0,123.0,7.4,,1018.7,
2021-01-31,272.8,271.4,274.2,12.7,381.0,48.0,7.2,,1014.1,
2021-02-01,271.8,268.1,274.2,0.0,330.0,343.0,5.3,,1023.2,
2021-02-02,270.6,267.0,273.8,0.0,279.0,327.0,4.4,,1024.8,
2021-02-03,270.1,264.8,275.3,0.0,254.0,253.0,2.7,,1020.8,
2021-02-04,273.2,265.9,277.0,6.9,279.0,189.0,6.7,,1003.2,
2021-02-05,263.1,260.3,265.9,0.0,254.0,263.0,9.7,,1007.4,
2021-02-06,260.4,257.5,263.1,1.3,254.0,263.0,4.8,,1019.9,
2021-02-07,255.6,252.0,258.8,0.0,254.0,292.0,4.0,,1026.8,
2021-02-08,260.4,256.4,263.8,2.8,356.0,349.0,1.1,,1028.5,
2021-02-09,261.1,257.0,265.9,0.0,305.0,332.0,3.5,,1030.3,
2021-02-10,262.4,259.2,264.8,0.8,279.0,336.0,4.1,,1031.0,
2021-02-11,264.3,258.1,268.8,0.3,279.0,20.0,4.9,,1031.5,
2021-02-12,263.6,260.3,267.0,0.5,279.0,332.0,4.8,,1030.3,
2021-02-13,259.8,255.3,263.1,4.3,356.0,320.0,5.0,,1028.9,
2021-02-14,255.8,253.7,258.8,0.8,330.0,326.0,5.5,,1034.4,
2021-02-15,259.4,255.9,265.3,12.7,660.0,346.0,6.7,,1027.4,
2021-02-16,263.3,259.8,267.5,1.5,660.0,320.0,4.9,,1021.1,
2021-02-17,264.1,258.8,268.8,0.0,533.0,57.0,2.0,,1029.9,
2021-02-18,266.5,263.8,269.8,1.5,533.0,18.0,1.9,,1028.9,
2021-02-19,264.3,259.2,267.0,0.0,483.0,267.0,4.3,,1027.7,
2021-02-20,265.4,257.5,271.4,0.0,457.0,211.0,2.5,,1029.4,
2021-02-21,271.2,265.9,276.4,4.8,406.0,162.0,5.1,,1020.2,
2021-02-22,274.0,269.8,277.5,0.0,356.0,243.0,7.6,,1008.1,
2021-02-23,277.8,275.3,280.9,0.0,229.0,240.0,4.8,,1008.8,
2021-02-24,277.8,273.1,280.3,0.0,102.0,273.0,5.1,,1012.5,
2021-02-25,273.8,268.8,277.5,0.0,102.0,278.0,3.1,,1027.6,
2021-02-26,274.8,268.8,278.8,0.8,51.0,163.0,3.8,,1020.8,
2021-02-27,278.2,274.2,283.1,0.3,25.0,197.0,3.4,,1016.1,
2021-02-28,278.6,274.2,282.5,2.0,25.0,218.0,5.2,,1010.0,
2021-03-01,272.1,268.8,274.8,0.0,0.0,312.0,4.1,,1024.3,
2021-03-02,273.8,267.5,279.8,0.0,0.0,210.0,4.8,,1023.7,
2021-03-03,279.8,274.8,288.8,0.0,0.0,303.0,3.6,,1016.3,
2021-03-04,274.2,272.0,277.0,0.0,0.0,23.0,5.8,,1027.0,
2021-03-05,275.6,269.2,283.1,0.0,0.0,357.0,2.6,,1028.7,
2021-03-06,275.2,270.3,282.0,0.0,0.0,54.0,1.8,,1028.0,
2021-03-07,277.6,269.2,284.2,0.0,0.0,166.0,3.0,,1029.4,
2021-03-08,285.1,278.8,291.4,0.0,0.0,234.0,5.3,,1025.4,
2021-03-09,286.5,279.2,293.8,0.0,0.0,182.0,4.8,,1022.7,
2021-03-10,289.2,285.9,293.8,0.0,0.0,200.0,8.9,,1013.0,
2021-03-11,284.8,279.2,290.9,1.5,0.0,260.0,6.9,,1016.7,
2021-03-12,279.6,275.3,285.9,0.0,0.0,12.0,3.3,,1030.0,
2021-03-13,280.8,273.8,288.8,0.0,0.0,274.0,2.0,,1030.2,
2021-03-14,278.9,276.4,281.4,0.0,0.0,18.0,6.5,,1028.2,
2021-03-15,274.5,272.0,277.5,3.8,25.0,102.0,7.7,,1022.8,
2021-03-16,274.9,273.8,276.4,0.0,0.0,54.0,3.0,,1016.8,
2021-03-17,275.8,273.8,278.1,14.5,0.0,57.0,5.1,,1016.0,
2021-03-18,277.1,275.9,279.2,6.4,0.0,30.0,10.5,,1016.4,
2021-03-19,277.0,273.8,280.9,0.0,0.0,63.0,5.8,,1032.8,
2021-03-20,279.9,273.1,287.5,0.0,0.0,145.0,2.7,,1033.1,
2021-03-21,284.6,277.0,292.0,0.0,0.0,177.0,4.2,,1025.6,
2021-03-22,287.0,281.4,293.1,0.0,0.0,185.0,4.5,,1018.3,
2021-03-23,287.3,284.2,292.0,3.6,0.0,139.0,5.0,,1011.1,
2021-03-24,286.2,282.0,288.8,0.0,0.0,211.0,7.6,,1005.3,
2021-03-25,280.8,276.4,283.1,5.1,0.0,11.0,5.5,,1010.8,
2021-03-26,277.0,275.3,278.8,1.0,0.0,59.0,3.8,,1015.8,
2021-03-27,284.0,275.9,292.0,0.0,0.0,171.0,3.8,,1013.7,
2021-03-28,280.3,274.2,284.2,0.0,0.0,295.0,7.4,,1013.0,
2021-03-29,281.5,273.1,289.8,0.0,0.0,196.0,6.2,,1017.9,
2021-03-30,286.9,280.3,293.8,0.0,0.0,228.0,7.7,,1009.4,
2021-03-31,277.5,274.2,280.3,0.0,0.0,294.0,7.0,,1021.7,
2021-04-01,273.6,269.8,277.0,0.0,0.0,15.0,5.3,,1032.7,
2021-04-02,277.2,269.8,283.8,0.0,0.0,192.0,3.4,,1032.4,
2021-04-03,285.8,277.5,294.8,0.0,0.0,231.0,6.2,,1021.4,
2021-04-04,289.9,279.8,297.5,0.0,0.0,181.0,2.5,,1019.2,
2021-04-05,292.9,288.1,298.8,0.0,0.0,216.0,4.5,,1012.8,
2021-04-06,294.6,287.5,300.9,0.0,0.0,211.0,5.3,,1010.5,
2021-04-07,294.8,289.2,300.9,0.0,0.0,187.0,5.1,,1007.8,
2021-04-08,288.9,283.1,293.8,9.4,0.0,190.0,4.6,,1001.5,
2021-04-09,286.5,283.1,290.3,0.3,0.0,217.0,5.6,,1003.6,
2021-04-10,284.8,281.4,286.4,5.3,0.0,28.0,3.1,,1000.4,
2021-04-11,283.1,280.3,286.4,0.8,0.0,109.0,2.4,,995.2,
2021-04-12,286.1,282.0,290.9,0.3,0.0,278.0,5.2,,1007.7,
2021-04-13,282.8,279.2,285.9,0.0,0.0,252.0,5.4,,1018.3,
2021-04-14,279.8,275.3,284.2,0.0,0.0,286.0,4.6,,1019.6,
2021-04-15,280.4,277.0,286.4,0.0,0.0,342.0,4.2,,1017.2,
2021-04-16,280.5,277.5,284.2,0.0,0.0,31.0,3.3,,1015.9,
2021-04-17,280.8,275.9,287.0,0.0,0.0,24.0,3.0,,1014.7,
2021-04-18,284.1,277.0,290.9,0.0,0.0,248.0,2.4,,1012.9,
2021-04-19,281.8,278.1,285.3,3.8,0.0,261.0,5.6,,1011.3,
2021-04-20,276.9,273.8,278.8,2.0,0.0,26.0,3.4,,1018.6,
2021-04-21,277.1,274.2,283.8,0.0,0.0,284.0,3.9,,1019.7,
2021-04-22,280.8,272.5,288.8,0.0,0.0,259.0,3.9,,1019.1,
2021-04-23,284.9,279.8,290.3,0.0,0.0,222.0,4.7,,1016.7,
2021-04-24,285.8,280.9,289.8,0.8,0.0,187.0,2.6,,1011.5,
2021-04-25,279.4,277.5,282.0,0.0,0.0,45.0,5.5,,1018.9,
2021-04-26,288.6,277.5,299.2,0.0,0.0,155.0,6.8,,1012.8,
2021-04-27,296.2,287.5,303.8,0.0,0.0,217.0,7.1,,1006.1,
2021-04-28,282.8,280.3,287.5,19.1,0.0,47.0,4.0,,1011.5,
2021-04-29,285.0,281.4,290.9,1.8,0.0,12.0,3.6,,1010.8,
2021-04-30,283.1,279.2,286.4,0.0,0.0,34.0,5.2,,1020.0,
2021-05-01,290.0,279.2,301.4,0.0,0.0,202.0,7.1,,1012.3,
2021-05-02,295.4,289.8,302.0,0.3,0.0,222.0,7.7,,1003.2,
2021-05-03,290.3,286.4,294.8,4.8,0.0,205.0,4.1,,1001.7,
2021-05-04,285.1,281.4,287.5,0.8,0.0,26.0,3.4,,1009.5,
2021-05-05,283.4,278.8,288.1,0.0,0.0,34.0,4.3,,1019.1,
2021-05-06,283.2,279.8,286.4,0.5,0.0,76.0,3.4,,1019.1,
2021-05-07,282.5,278.8,288.8,0.0,0.0,342.0,4.4,,1016.7,
2021-05-08,280.5,275.9,284.2,11.4,0.0,43.0,3.4,,1020.2,
2021-05-09,280.8,277.5,286.4,25.7,0.0,60.0,6.1,,1014.9,
2021-05-10,281.0,277.0,283.8,0.0,0.0,35.0,3.6,,1021.2,
2021-05-11,281.8,275.9,284.8,0.0,0.0,39.0,3.5,,1027.7,
2021-05-12,283.5,276.4,288.8,0.0,0.0,50.0,2.7,,1031.2,
2021-05-13,286.8,278.1,294.2,0.0,0.0,12.0,1.9,,1028.8,
2021-05-14,289.2,281.4,294.8,0.0,0.0,113.0,2.9,,1025.4,
2021-05-15,287.6,285.3,289.2,3.3,0.0,188.0,2.9,,1022.7,
2021-05-16,290.3,285.3,295.3,0.0,0.0,139.0,2.2,,1021.2,
2021-05-17,290.8,287.0,294.2,0.0,0.0,121.0,3.3,,1021.2,
2021-05-18,292.1,288.1,297.0,1.3,0.0,125.0,4.1,,1021.8,
2021-05-19,293.8,290.9,296.4,2.3,0.0,170.0,5.2,,1021.4,
2021-05-20,297.6,292.0,302.5,0.0,0.0,176.0,4.6,,1022.6,
2021-05-21,297.8,292.5,303.1,0.0,0.0,200.0,4.4,,1025.2,
2021-05-22,298.8,292.0,303.8,0.0,0.0,233.0,3.6,,1024.9,
2021-05-23,295.8,288.1,300.9,0.0,0.0,281.0,3.4,,1021.3,
2021-05-24,296.8,287.5,305.3,0.0,0.0,192.0,3.3,,1018.4,
2021-05-25,298.6,295.9,303.8,0.0,0.0,229.0,5.8,,1014.2,
2021-05-26,295.8,288.1,300.9,14.0,0.0,268.0,5.2,,1014.7,
2021-05-27,286.9,283.8,290.3,1.0,0.0,43.0,7.1,,1017.7,
2021-05-28,281.8,280.3,283.8,25.9,0.0,40.0,8.2,,1015.6,
2021-05-29,284.9,280.9,289.2,0.0,0.0,39.0,6.7,,1022.7,
2021-05-30,287.2,278.1,293.8,0.0,0.0,38.0,2.0,,1024.9,
2021-05-31,290.4,285.9,294.8,0.0,0.0,215.0,3.3,,1023.8,
2021-06-01,291.2,283.8,297.5,0.0,0.0,60.0,2.2,,1021.9,
2021-06-02,293.0,286.4,298.8,0.0,0.0,61.0,2.8,,1015.2,
2021-06-03,296.2,286.4,303.8,0.0,0.0,283.0,2.4,,1011.1,
2021-06-04,300.0,294.2,305.9,0.0,0.0,243.0,5.4,,1011.9,
2021-06-05,300.3,293.8,306.4,0.0,0.0,219.0,5.7,,1011.3,
2021-06-06,300.2,294.8,304.2,0.0,0.0,203.0,5.1,,1011.8,
2021-06-07,297.4,295.9,299.2,0.3,0.0,199.0,3.9,,1012.6,
2021-06-08,298.8,294.8,305.3,0.3,0.0,349.0,1.9,,1014.5,
2021-06-09,299.1,295.3,303.8,0.0,0.0,86.0,3.0,,1015.3,
2021-06-10,299.3,293.8,304.8,0.0,0.0,48.0,2.4,,1012.4,
2021-06-11,301.1,294.8,305.9,0.0,0.0,44.0,2.0,,1009.0,
2021-06-12,299.8,294.2,306.4,31.8,0.0,46.0,2.3,,1009.5,
2021-06-13,298.9,294.2,302.5,0.0,0.0,43.0,3.6,,1013.2,
2021-06-14,296.8,292.5,300.9,0.0,0.0,14.0,5.3,,1013.0,
2021-06-15,294.5,289.8,299.2,0.0,0.0,18.0,3.8,,1017.8,
2021-06-16,293.8,289.2,298.8,0.0,0.0,39.0,3.7,,1018.4,
2021-06-17,297.8,287.5,304.8,0.0,0.0,197.0,3.4,,1013.7,
2021-06-18,300.6,293.1,305.9,8.1,0.0,257.0,4.5,,1007.3,
2021-06-19,299.1,293.1,305.9,0.0,0.0,248.0,5.3,,1006.5,
2021-06-20,297.2,292.5,302.0,23.4,0.0,194.0,2.6,,1003.9,
2021-06-21,293.4,288.1,297.0,0.0,0.0,313.0,6.7,,1005.1,
2021-06-22,292.1,285.9,297.0,0.0,0.0,251.0,3.6,,1014.2,
2021-06-23,294.8,291.4,299.8,0.0,0.0,200.0,6.4,,1015.5,
2021-06-24,295.0,293.8,297.5,2.8,0.0,190.0,5.3,,1014.4,
2021-06-25,296.1,294.2,298.1,20.6,0.0,188.0,4.4,,1010.6,
2021-06-26,297.0,294.8,300.9,36.1,0.0,210.0,5.3,,1008.5,
2021-06-27,298.3,293.1,302.0,0.0,0.0,227.0,5.9,,1012.0,
2021-06-28,296.2,292.0,302.5,34.8,0.0,138.0,2.6,,1018.5,
2021-06-29,298.4,295.3,303.8,17.3,0.0,221.0,3.4,,1019.6,
2021-06-30,297.4,294.8,300.9,2.0,0.0,216.0,2.6,,1016.9,
2021-07-01,294.8,289.8,298.8,4.1,0.0,16.0,5.6,,1015.7,
2021-07-02,292.8,289.2,296.4,0.0,0.0,22.0,3.6,,1017.9,
2021-07-03,296.5,287.5,303.1,0.0,0.0,283.0,3.6,,1015.2,
2021-07-04,300.0,293.8,305.3,0.0,0.0,266.0,3.7,,1013.0,
2021-07-05,301.3,295.9,305.9,0.0,0.0,244.0,5.7,,1013.7,
2021-07-06,301.8,298.1,306.4,0.0,0.0,238.0,5.0,,1014.6,
2021-07-07,299.8,293.8,305.9,0.0,0.0,237.0,4.3,,1011.6,
2021-07-08,292.3,289.2,293.8,0.0,0.0,24.0,3.8,,1012.4,
2021-07-09,293.4,287.5,297.5,0.0,0.0,18.0,3.2,,1017.0,
2021-07-10,294.1,291.4,297.5,2.5,0.0,93.0,4.1,,1014.1,
2021-07-11,293.2,292.5,294.2,3.6,0.0,60.0,5.9,,1012.9,
2021-07-12,294.6,292.5,297.0,4.3,0.0,62.0,3.9,,1015.4,
2021-07-13,296.2,294.2,300.3,2.3,0.0,274.0,2.8,,1015.4,
2021-07-14,298.5,294.2,302.5,0.0,0.0,211.0,4.5,,1017.6,
2021-07-15,297.0,293.1,300.3,7.1,0.0,234.0,5.1,,1013.6,
2021-07-16,294.4,292.5,297.0,0.3,0.0,26.0,4.2,,1014.6,
2021-07-17,295.6,293.8,299.2,0.0,0.0,26.0,5.0,,1017.9,
2021-07-18,297.0,293.1,301.4,0.0,0.0,43.0,3.3,,1021.2,
2021-07-19,297.6,292.5,302.0,0.0,0.0,52.0,2.3,,1020.3,
2021-07-20,298.0,292.5,304.8,0.0,0.0,329.0,3.6,,1017.2,
2021-07-21,294.5,292.5,297.5,0.0,0.0,36.0,4.2,,1019.4,
2021-07-22,297.5,292.0,303.1,0.0,0.0,163.0,2.4,,1020.3,
2021-07-23,301.1,296.4,305.9,0.0,0.0,233.0,4.2,,1017.2,
2021-07-24,301.3,297.0,307.0,11.9,0.0,231.0,4.8,,1011.2,
2021-07-25,301.0,295.9,305.9,0.0,0.0,322.0,2.4,,1012.3,
2021-07-26,301.2,293.8,307.0,0.0,0.0,348.0,2.2,,1014.9,
2021-07-27,300.2,295.3,304.2,0.0,0.0,255.0,3.4,,1015.7,
2021-07-28,301.1,296.4,305.3,6.4,0.0,237.0,3.6,,1014.8,
2021-07-29,299.5,295.3,304.8,6.4,0.0,325.0,5.6,,1012.1,
2021-07-30,294.5,292.5,297.5,0.0,0.0,31.0,5.5,,1019.2,
2021-07-31,295.8,290.3,300.3,0.0,0.0,308.0,2.6,,1015.7,
2021-08-01,295.3,290.9,298.1,0.0,0.0,7.0,5.1,,1015.8,
2021-08-02,294.5,289.8,298.1,0.0,0.0,48.0,2.6,,1020.0,
2021-08-03,296.0,290.3,300.9,0.0,0.0,39.0,1.9,,1018.5,
2021-08-04,297.1,290.9,302.0,0.0,0.0,67.0,1.8,,1018.8,
2021-08-05,298.4,292.0,303.1,0.0,0.0,199.0,3.5,,1017.6,
2021-08-06,298.0,292.5,302.0,7.6,0.0,220.0,4.6,,1014.4,
2021-08-07,298.9,293.1,304.8,0.0,0.0,206.0,3.6,,1013.8,
2021-08-08,300.2,295.3,306.4,1.3,0.0,200.0,5.7,,1011.0,
2021-08-09,297.8,295.3,300.9,3.8,0.0,196.0,5.0,,1010.0,
2021-08-10,301.0,294.8,307.5,30.5,0.0,240.0,4.2,,1011.3,
2021-08-11,300.2,295.9,304.2,1.5,0.0,211.0,5.8,,1008.9,
2021-08-12,299.1,295.9,302.5,0.5,0.0,237.0,5.3,,1011.7,
2021-08-13,297.5,294.2,300.9,0.0,0.0,17.0,2.9,,1017.2,
2021-08-14,296.2,292.0,299.8,0.0,0.0,44.0,3.1,,1023.0,
2021-08-15,295.3,289.2,300.3,0.0,0.0,77.0,3.0,,1022.1,
2021-08-16,295.9,291.4,299.8,0.0,0.0,79.0,3.0,,1018.0,
2021-08-17,297.5,293.1,301.4,0.0,0.0,73.0,2.7,,1016.0,
2021-08-18,299.2,296.4,303.1,0.0,0.0,83.0,3.3,,1017.2,
2021-08-19,299.4,296.4,303.8,0.8,0.0,58.0,1.8,,1016.8,
2021-08-20,300.4,295.3,305.3,0.0,0.0,88.0,1.9,,1013.0,
2021-08-21,299.9,297.0,304.8,0.5,0.0,195.0,3.6,,1010.0,
2021-08-22,298.0,295.3,302.0,0.0,0.0,31.0,3.9,,1014.1,
2021-08-23,299.1,293.1,304.2,0.0,0.0,199.0,2.9,,1014.0,
2021-08-24,301.4,295.9,308.8,10.7,0.0,202.0,4.5,,1013.2,
2021-08-25,299.8,295.3,307.5,36.8,0.0,220.0,3.5,,1016.5,
2021-08-26,299.4,294.8,305.3,0.0,0.0,174.0,2.7,,1018.5,
2021-08-27,301.3,295.9,306.4,0.0,0.0,194.0,3.2,,1016.0,
2021-08-28,302.0,297.5,307.0,0.0,0.0,209.0,4.3,,1016.6,
2021-08-29,300.8,297.0,305.9,2.3,0.0,226.0,5.1,,1014.5,
2021-08-30,298.3,293.8,302.5,0.0,0.0,39.0,2.6,,1013.5,
2021-08-31,297.6,293.1,300.9,0.0,0.0,67.0,3.8,,1009.7,
2021-09-01,296.2,292.0,298.8,0.0,0.0,47.0,6.1,,1013.3,
2021-09-02,294.8,290.3,299.2,0.0,0.0,73.0,2.9,,1018.7,
2021-09-03,294.8,291.4,297.5,0.0,0.0,153.0,3.4,,1017.5,
2021-09-04,294.6,290.9,297.0,0.5,0.0,206.0,4.0,,1011.5,
2021-09-05,295.4,288.8,302.0,0.0,0.0,283.0,3.9,,1011.3,
2021-09-06,295.5,289.8,300.9,0.0,0.0,27.0,3.0,,1012.4,
2021-09-07,296.6,291.4,305.3,2.8,0.0,219.0,4.4,,1006.8,
2021-09-08,294.4,287.5,300.9,0.0,0.0,296.0,5.1,,1008.8,
2021-09-09,293.0,287.0,297.5,0.0,0.0,351.0,2.8,,1014.7,
2021-09-10,294.8,288.8,300.3,0.0,0.0,209.0,3.3,,1016.8,
2021-09-11,297.8,292.0,304.2,0.0,0.0,211.0,4.9,,1012.4,
2021-09-12,298.8,294.8,305.3,0.0,0.0,235.0,5.2,,1013.7,
2021-09-13,298.6,294.8,305.3,0.0,0.0,176.0,3.2,,1015.2,
2021-09-14,298.8,292.5,304.2,0.0,0.0,247.0,6.6,,1009.2,
